source_file,date,time,ticker,side,strike,option_type,expiry,dte,price,bid_ask_range,spot,size,premium,volume,oi,vol_oi,chain_bid_ask,share_eqv,iv_pct,delta,theta,gamma,vega,rho,theo,sector,industry,earnings,rule,contract
RIVN_12.22_40call2026-09-18.txt,2025-12-19,23:05:58,RIVN,BID,22,put,2026-01-02,11d,$21.31,$1.62 - $1.63,$1.62,869,$141K,890,1,890.00,100%,"-48,655",73.50,-0.5599,-0.0432,0.1286,0.0165,-0.0052,1.62,Consumer Cyclical,Automotive,59,,22 put 2026-01-02
RIVN_12.22_40call2026-09-18.txt,2025-12-19,23:02:04,RIVN,ASK,30,call,2028-06-16,907d,$21.19,$7.10 - $7.85,$7.73,100,$77K,108,39,2.77,100%,"6,281",76.93,0.6281,-0.0054,0.0147,0.1265,0.1391,7.73,Consumer Cyclical,Automotive,59,,30 call 2028-06-16
RIVN_12.22_40call2026-09-18.txt,2025-12-19,23:00:18,RIVN,BID,21,put,2026-02-20,60d,$21.35,$2.50 - $2.67,$2.50,300,$75K,387,148,2.61,95%,"-12,490",76.49,-0.4163,-0.0209,0.0575,0.0346,-0.0197,2.50,Consumer Cyclical,Automotive,59,,21 put 2026-02-20
RIVN_12.22_40call2026-09-18.txt,2025-12-19,22:55:32,RIVN,BID,30,put,2026-01-30,39d,$21.16,$9.15 - $10.40,$9.15,65,$59K,65,0,-,100%,"-5,698",79.56,-0.8767,-0.0137,0.0357,0.0146,-0.0319,9.15,Consumer Cyclical,Automotive,59,,30 put 2026-01-30
RIVN_12.22_40call2026-09-18.txt,2025-12-19,22:49:37,RIVN,BID,30,put,2026-01-23,32d,$21.15,$9.15 - $10.40,$9.15,70,$64K,70,1,70.00,100%,"-6,157",86.41,-0.8795,-0.0161,0.0354,0.0131,-0.0266,9.15,Consumer Cyclical,Automotive,59,,30 put 2026-01-23
RIVN_12.22_40call2026-09-18.txt,2025-12-19,22:48:39,RIVN,BID,28,put,2026-02-20,60d,$21.23,$7.65 - $8.50,$7.65,45,$34K,45,0,-,100%,"-3,380",79.06,-0.7511,-0.0174,0.0455,0.028,-0.0407,7.65,Consumer Cyclical,Automotive,59,,28 put 2026-02-20
RIVN_12.22_40call2026-09-18.txt,2025-12-19,22:37:39,RIVN,ASK,21,call,2026-09-18,270d,$21.14,$4.60 - $5.65,$5.14,66,$34K,66,0,-,100%,"4,127",70.59,0.6253,-0.009,0.0294,0.0693,0.0604,5.14,Consumer Cyclical,Automotive,59,,21 call 2026-09-18
RIVN_12.22_40call2026-09-18.txt,2025-12-19,04:47:22,RIVN,ASK,37,call,2026-12-18,361d,$20.25,$2.18 - $2.81,$2.51,769,$193K,859,67,12.82,94%,"26,645",76.97,0.3465,-0.0079,0.0237,0.0747,0.0451,2.51,Consumer Cyclical,Automotive,59,,37 call 2026-12-18
RIVN_12.22_40call2026-09-18.txt,2025-12-19,03:47:48,RIVN,BID,26,put,2026-03-20,88d,$19.43,$7.50 - $8.45,$7.50,50,$38K,50,0,-,100%,"-3,679",71.50,-0.7358,-0.0123,0.0469,0.0319,-0.0549,7.50,Consumer Cyclical,Automotive,59,,26 put 2026-03-20
RIVN_12.22_40call2026-09-18.txt,2025-12-19,02:43:09,RIVN,BID,38,put,2026-06-18,178d,$19.25,$19.10 - $20.10,$19.10,65,$124K,65,0,-,100%,"-5,783",65.95,-0.8897,-0.0044,0.021,0.0256,-0.1806,19.10,Consumer Cyclical,Automotive,59,,38 put 2026-06-18
RIVN_12.22_40call2026-09-18.txt,2025-12-18,22:57:26,RIVN,ASK,15,call,2026-01-09,18d,$18.94,$3.30 - $4.10,$4.10,100,$41K,102,19,5.37,100%,"9,117",75.57,0.9117,-0.0128,0.0455,0.0074,0.0079,4.10,Consumer Cyclical,Automotive,59,,15 call 2026-01-09
RIVN_12.22_40call2026-09-18.txt,2025-12-16,23:25:50,RIVN,BID,3,call,2028-01-21,760d,$17.90,$15.60 - $18.00,$15.60,20,$31K,20,3,6.67,100%,"1,944",113.61,0.9721,-0.0012,0.0022,0.0166,0.0379,15.60,Consumer Cyclical,Automotive,59,,3 call 2028-01-21
RIVN_12.22_40call2026-09-18.txt,2025-12-16,22:40:06,RIVN,BID,35,call,2027-12-17,725d,$18.56,$4.15 - $4.50,$4.27,100,$43K,108,51,2.12,100%,"4,752",74.96,0.4752,-0.0054,0.0202,0.1046,0.0911,4.27,Consumer Cyclical,Automotive,59,,35 call 2027-12-17
RIVN_12.22_40call2026-09-18.txt,2025-12-13,01:13:12,RIVN,BID,23,put,2026-01-23,32d,$19.20,$4.45 - $5.05,$4.45,74,$33K,75,0,-,100%,"-5,458",70.50,-0.7375,-0.0177,0.071,0.0212,-0.0214,4.45,Consumer Cyclical,Automotive,59,,23 put 2026-01-23
RIVN_12.22_40call2026-09-18.txt,2025-12-13,00:10:47,RIVN,ASK,19.5,put,2025-12-26,4d,$18.93,$1.31 - $1.32,$1.32,793,$105K,"1,033",15,68.87,92%,"-44,612",67.41,-0.5626,-0.0351,0.1576,0.0146,-0.0046,1.32,Consumer Cyclical,Automotive,59,,19.5 put 2025-12-26
RIVN_12.22_40call2026-09-18.txt,2025-12-12,23:54:17,RIVN,BID,32,put,2028-01-21,760d,$19.45,$15.90 - $16.30,$15.90,306,$487K,570,1,570.00,81%,"-17,133",58.70,-0.5599,-0.004,0.0238,0.1114,-0.5652,15.90,Consumer Cyclical,Automotive,59,,32 put 2028-01-21
RIVN_12.22_40call2026-09-18.txt,2025-12-12,23:53:55,RIVN,BID,32,put,2028-01-21,760d,$19.51,$15.05 - $17.25,$15.91,82,$130K,120,1,120.00,83%,"-4,558",59.09,-0.5559,-0.0041,0.0236,0.1119,-0.5644,15.91,Consumer Cyclical,Automotive,59,,32 put 2028-01-21
RIVN_12.22_40call2026-09-18.txt,2025-12-12,23:11:15,RIVN,ASK,18.5,put,2026-01-09,18d,$19.17,$0.93 - $1.16,$1.14,500,$57K,700,55,12.73,71%,"-19,489",69.75,-0.3898,-0.0253,0.1036,0.0204,-0.0066,1.14,Consumer Cyclical,Automotive,59,,18.5 put 2026-01-09
